64 2381.3772 1719.5163
100 3531.3416 1929.2564
128 3899.3517 1977.2762
200 4212.2302 2010.4698
256 4273.2014 1964.4464
512 4395.8029 1914.9022
600 4397.3565 1902.9321
900 3997.0595 1806.0116
1024 3964.252 1755.7333
2000 3794.6299 1844.2177
2048 3866.8698 1852.8051
3000 3829.5104 1851.1753
4000 3849.525 1838.6484
