64 0.0 0.0
100 0.0 0.0
128 0.0 0.0
200 0.0 0.0108
256 0.0 0.0112
512 0.0 0.0
600 0.0109 0.0115
900 0.0101 0.0101
1024 0.0 0.0099
2000 0.0355 0.0516
2048 0.0239 0.0505
3000 0.0585 0.1013
4000 0.1079 0.1732
