64 1371.3071 693.2092
100 1167.0168 396.5578
128 1320.0157 10300.4323
200 5069.9379 6163.4801
256 18019.4142 63057.0097
512 17582.8487 55010.1844
600 9304.855 9050.431
900 11613.884 8098.1487
1024 15443.6541 15701.3946
2000 35550.1602 18840.2537
2048 18868.2805 11967.0987
3000 37362.7753 20699.4233
4000 33508.5625 38551.9724
