64 0.1084 0.0288
100 0.0679 0.0249
128 0.1597 0.0808
200 0.2093 0.3992
256 0.3973 0.4508
512 0.3751 0.4909
600 0.1809 0.1319
900 0.2018 0.1037
1024 0.3289 0.3638
2000 0.4094 0.2343
2048 0.2905 0.3247
3000 0.4084 0.2513
4000 0.4079 0.4614
