64 0.0103 0.0
100 0.0 0.0092
128 0.0107 0.0326
200 0.0333 0.0809
256 0.1443 0.3213
512 1.3598 3.074
600 1.211 2.5283
900 4.1389 9.1049
1024 12.6002 46.4491
2000 55.5038 126.8505
2048 160.2324 479.6154
3000 193.5623 442.929
4000 498.7697 1288.591
