100000000 357.2711 236.6481
10000000 461.0032 318.0935
1000000 436.6238 305.7107
100000 257.9507 185.3486
10000 113.7668 91.4443
1024 304.8368 256.2677
128 1286.9226 1185.293
2000 217.1668 173.0714
200 991.3509 849.0784
256 807.0083 687.7028
3000 178.0329 139.2124
4096 142.3597 128.3165
50000 103.6668 79.6916
512 392.1674 389.9371
6000 130.4495 103.7689
600 369.8348 348.8774
64 2234.9276 1907.1607
7000 127.1353 94.6769
800 306.5231 275.3241
