100000000 385.8243 1955.0926
10000000 384.0345 1953.523
1000000 385.5334 1956.1696
100000 385.5279 1954.2622
10000 381.5622 1939.9348
1024 376.9473 1962.2549
128 380.9743 1904.0355
2000 372.7281 1882.5318
200 383.8892 1930.7853
256 385.4839 1935.8915
3000 371.0459 1911.1405
4096 376.5158 1908.713
50000 381.1108 1949.7988
512 386.4631 1949.8383
6000 378.6319 1921.3519
600 386.7873 1954.9356
64 366.2677 1839.3567
7000 376.4245 1919.4934
800 387.019 1909.8492
