100000000 21.905 321.8263
10000000 21.94 320.7113
1000000 20.902 296.9812
100000 14.0393 171.5962
10000 24.0921 52.4886
1024 66.5105 42.6116
128 431.8262 253.6661
2000 45.4649 29.7608
200 228.2034 168.9412
256 234.9615 134.7755
3000 37.9393 27.6788
4096 32.4 35.7612
50000 14.8224 174.3482
512 127.5543 74.1207
6000 29.4995 60.7382
600 98.0889 82.4567
64 801.941 513.4792
7000 23.0297 36.1219
800 84.5992 57.8938
