100000000 383.9043 1607.2921
10000000 390.9192 1623.1417
1000000 387.9302 1620.3443
100000 381.6931 1603.4937
10000 363.8136 1575.9187
1024 366.3766 1586.5285
128 374.8518 1564.425
2000 360.6668 1540.6514
200 371.8541 1559.5192
256 375.6049 1581.2206
3000 337.7466 1588.8733
4096 374.8497 1518.4395
50000 374.0296 1580.0762
512 372.4615 1578.4243
6000 376.4687 1567.6873
600 377.6814 1585.4996
64 331.7787 1468.7308
7000 375.163 1566.8613
800 377.5639 1594.2253
